<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Fars.Cement,20190227,7456.00,7456.00,7300.00,7392.00,551889596,75162,10,D,7597.00,7301.00
Fars.Cement,20190226,7384.00,7456.00,7384.00,7597.00,340122840,45866,14,D,7772.00,7456.00
Fars.Cement,20190225,7413.00,7420.00,7413.00,7772.00,54966569,7413,12,D,7803.00,7413.00
Fars.Cement,20190224,7414.00,7414.00,7414.00,7803.00,2520760,340,2,D,7804.00,7414.00
Fars.Cement,20190223,7415.00,7415.00,7415.00,7804.00,1038100,140,1,D,7805.00,7415.00
Fars.Cement,20190220,7426.00,7426.00,7426.00,7805.00,20094756,2706,5,D,7816.00,7426.00
Fars.Cement,20190219,7526.00,7534.00,7526.00,7816.00,188966378,25105,17,D,7922.00,7528.00
Fars.Cement,20190218,8000.00,8000.00,7990.00,7922.00,2214730,277,2,D,7922.00,7990.00
Fars.Cement,20190216,8050.00,8050.00,7579.00,7922.00,113318640,14851,15,D,7977.00,7579.00
Fars.Cement,20190213,7977.00,7977.00,7970.00,7977.00,964234300,120878,34,D,7598.00,7977.00
Fars.Cement,20190212,7598.00,7598.00,7594.00,7598.00,1589220394,209163,39,D,7237.00,7598.00
Fars.Cement,20190210,7551.00,7551.00,7551.00,7237.00,88022007,11657,6,D,7192.00,7551.00
Fars.Cement,20190206,7000.00,7352.00,7000.00,7192.00,414517768,56665,15,D,7002.00,7352.00
Fars.Cement,20190205,6678.00,6701.00,6678.00,7002.00,15771580,2360,3,D,7010.00,6701.00
Fars.Cement,20190204,7333.00,7333.00,6845.00,7010.00,412805185,58763,12,D,6984.00,7000.00
Fars.Cement,20190203,7140.00,7175.00,6511.00,6984.00,2876099939,411794,49,D,6834.00,7175.00
Fars.Cement,20190202,6834.00,6834.00,6834.00,6834.00,638630466,93449,11,D,6509.00,6834.00
Fars.Cement,20190130,6684.00,6684.00,6684.00,6509.00,280273488,41932,14,D,6366.00,6684.00
Fars.Cement,20190129,5800.00,6409.00,5800.00,6366.00,593356010,93200,25,D,6104.00,6409.00
Fars.Cement,20190128,6201.00,6201.00,6201.00,6104.00,51468300,8300,5,D,6094.00,6201.00
Fars.Cement,20190126,6025.00,6210.00,6025.00,6094.00,75722431,12241,10,D,6080.00,6201.00
Fars.Cement,20190123,6000.00,6318.00,5804.00,6080.00,186268285,29990,20,D,6018.00,6318.00
Fars.Cement,20190122,5719.00,6080.00,5719.00,6018.00,67589619,11251,6,D,6020.00,6080.00
Fars.Cement,20190121,5901.00,5901.00,5761.00,6020.00,81142949,14065,10,D,6064.00,5761.00
Fars.Cement,20190119,5996.00,5996.00,5900.00,6064.00,39942920,6718,8,D,6073.00,5930.00
Fars.Cement,20190116,5775.00,5782.00,5774.00,6073.00,7971510,1380,4,D,6077.00,5782.00
Fars.Cement,20190115,5782.00,5785.00,5782.00,6077.00,16330868,2824,5,D,6086.00,5783.00
Fars.Cement,20190114,5800.00,5800.00,5790.00,6086.00,13755460,2374,5,D,6094.00,5790.00
Fars.Cement,20190113,5803.00,5803.00,5803.00,6094.00,24494463,4221,5,D,6108.00,5803.00
Fars.Cement,20190112,5819.00,5830.00,5819.00,6108.00,30439959,5226,10,D,6125.00,5830.00
