<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
PNES-O-980322,20190227,336.00,336.00,336.00,336.00,33600000,100,1,D,305.00,336.00
PNES-O-980322,20190226,300.00,330.00,300.00,305.00,183000000,600,11,D,414.00,330.00
PNES-O-980322,20190224,400.00,450.00,400.00,414.00,145000000,350,7,D,393.00,450.00
PNES-O-980322,20190223,393.00,393.00,393.00,393.00,402825000,1025,28,D,393.00,393.00
PNES-O-980322,20190220,393.00,393.00,393.00,393.00,137550000,350,6,D,391.00,393.00
PNES-O-980322,20190217,406.00,406.00,365.00,391.00,62500000,160,2,D,250.00,365.00
PNES-O-980322,20190210,250.00,250.00,250.00,250.00,25000000,100,1,D,577.00,250.00
PNES-O-980322,20190205,577.00,577.00,577.00,577.00,57700000,100,1,D,1.00,577.00
