<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
MAPN-O-980312,20190227,165.00,165.00,165.00,165.00,99000000,600,6,D,176.00,165.00
MAPN-O-980312,20190224,175.00,177.00,175.00,176.00,263500000,1500,15,D,183.00,177.00
MAPN-O-980312,20190220,183.00,183.00,183.00,183.00,18300000,100,1,D,1.00,183.00
