<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
MSMI-O-980225,20190227,140.00,140.00,140.00,140.00,14000000,100,1,D,164.00,140.00
MSMI-O-980225,20190226,164.00,164.00,164.00,164.00,82000000,500,5,D,171.00,164.00
MSMI-O-980225,20190225,171.00,171.00,171.00,171.00,34371000,201,3,D,126.00,171.00
MSMI-O-980225,20190224,120.00,130.00,120.00,126.00,72375000,575,6,D,57.00,130.00
MSMI-O-980225,20190223,147.00,147.00,21.00,57.00,20050000,351,7,D,58.00,100.00
MSMI-O-980225,20190220,51.00,60.00,51.00,58.00,35100000,600,8,D,24.00,60.00
MSMI-O-980225,20190219,21.00,30.00,15.00,24.00,34100000,1450,15,D,9.00,30.00
MSMI-O-980225,20190217,9.00,10.00,9.00,9.00,3700000,400,5,D,10.00,10.00
MSMI-O-980225,20190216,10.00,10.00,10.00,10.00,3000000,300,9,D,11.00,10.00
MSMI-O-980225,20190213,11.00,11.00,11.00,11.00,1100000,100,2,D,17.00,11.00
MSMI-O-980225,20190212,17.00,17.00,17.00,17.00,1700000,100,1,D,21.00,17.00
MSMI-O-980225,20190210,21.00,21.00,21.00,21.00,2100000,100,1,D,18.00,21.00
MSMI-O-980225,20190204,18.00,18.00,18.00,18.00,5400000,300,3,D,15.00,18.00
MSMI-O-980225,20190203,15.00,15.00,15.00,15.00,1500000,100,1,D,1.00,15.00
